,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
674,0.004,-0.01,-0.012,-0.012,-0.009,-0.01,-0.001,-0.013,-0.013,-0.014,-0.008,-0.007,-0.006,-0.013,-0.011,-0.01,-0.012,-0.008,-0.012,-0.014,-0.007,-0.01,-0.008,-0.01,-0.013,-0.008,-0.007,-0.011,-0.014,-0.015
675,0,-0.009,-0.013,-0.012,-0.012,-0.011,-0.001,-0.013,-0.014,-0.015,-0.01,-0.009,-0.003,-0.014,-0.012,-0.012,-0.012,-0.009,-0.011,-0.013,-0.007,-0.01,-0.01,-0.01,-0.014,-0.008,-0.007,-0.01,-0.014,-0.016
676,-0.004,-0.009,-0.013,-0.012,-0.013,-0.011,-0.001,-0.013,-0.014,-0.014,-0.011,-0.011,-0.003,-0.014,-0.013,-0.012,-0.013,-0.01,-0.011,-0.013,-0.009,-0.011,-0.011,-0.01,-0.014,-0.01,-0.008,-0.011,-0.015,-0.016
677,-0.001,-0.008,-0.012,-0.01,-0.011,-0.011,-0.006,-0.01,-0.013,-0.01,-0.01,-0.008,0.003,-0.009,-0.009,-0.011,-0.01,-0.01,-0.009,-0.013,-0.008,-0.009,-0.01,-0.009,-0.012,-0.009,-0.008,-0.012,-0.011,-0.013
678,0.003,-0.007,-0.011,-0.006,-0.007,-0.011,-0.009,-0.008,-0.012,-0.007,-0.009,-0.005,0,-0.006,-0.005,-0.009,-0.007,-0.008,-0.007,-0.012,-0.005,-0.007,-0.009,-0.007,-0.007,-0.007,-0.008,-0.015,-0.008,-0.01
679,0.005,-0.004,-0.008,-0.003,-0.004,-0.008,-0.005,-0.004,-0.008,-0.006,-0.005,-0.001,-0.007,-0.003,-0.001,-0.004,-0.001,-0.004,-0.005,-0.009,-0.001,-0.005,-0.005,-0.004,-0.003,-0.003,-0.004,-0.015,-0.005,-0.007
680,0.007,-0.001,-0.004,-0.002,-0.002,-0.004,0.002,-0.002,-0.006,-0.005,-0.002,-0.001,-0.007,-0.003,0.001,-0.002,0.003,-0.001,-0.004,-0.007,0,-0.003,-0.003,-0.002,-0.003,-0.001,0,-0.015,-0.004,-0.007
681,0.008,0,-0.003,-0.003,0,-0.002,0.004,-0.002,-0.004,-0.004,0,-0.001,-0.004,-0.002,0.002,-0.003,0.002,0,-0.002,-0.006,0,-0.001,-0.002,-0.001,-0.003,0,0.001,-0.008,-0.003,-0.006
682,0.009,-0.002,-0.006,-0.004,-0.002,-0.004,0.003,-0.004,-0.005,-0.005,-0.001,-0.002,-0.001,-0.003,0.001,-0.005,0,-0.001,-0.002,-0.007,-0.001,-0.003,-0.003,-0.002,-0.004,-0.002,-0.001,-0.005,-0.005,-0.006
683,0.009,-0.003,-0.006,-0.004,-0.004,-0.004,0.002,-0.006,-0.005,-0.005,-0.001,-0.001,0.003,-0.003,-0.001,-0.003,0,-0.002,-0.002,-0.006,-0.001,-0.003,-0.003,-0.002,-0.004,-0.002,-0.001,-0.001,-0.005,-0.006
684,0.011,-0.004,-0.006,-0.003,-0.006,-0.005,-0.001,-0.005,-0.005,-0.007,-0.003,-0.002,0.006,-0.004,-0.001,-0.002,0,-0.005,-0.004,-0.005,-0.002,-0.003,-0.005,-0.003,-0.004,-0.003,-0.002,0.002,-0.006,-0.007
685,0.014,-0.005,-0.006,-0.004,-0.006,-0.008,-0.008,-0.005,-0.007,-0.008,-0.005,-0.003,0.002,-0.005,-0.001,-0.004,-0.002,-0.007,-0.005,-0.008,-0.004,-0.003,-0.006,-0.005,-0.004,-0.004,-0.004,0.001,-0.007,-0.008
686,0.012,-0.007,-0.007,-0.004,-0.006,-0.01,-0.013,-0.004,-0.009,-0.007,-0.006,-0.005,-0.003,-0.005,-0.001,-0.007,-0.004,-0.008,-0.005,-0.01,-0.005,-0.004,-0.008,-0.005,-0.005,-0.005,-0.006,-0.011,-0.008,-0.007
687,0.009,-0.007,-0.008,-0.004,-0.005,-0.01,-0.011,-0.003,-0.01,-0.006,-0.006,-0.005,-0.002,-0.005,-0.001,-0.008,-0.002,-0.007,-0.005,-0.01,-0.004,-0.005,-0.009,-0.004,-0.006,-0.005,-0.006,-0.019,-0.006,-0.007
688,0.009,-0.006,-0.008,-0.005,-0.005,-0.008,-0.006,-0.004,-0.008,-0.004,-0.005,-0.003,0.004,-0.004,-0.003,-0.007,-0.003,-0.007,-0.004,-0.007,-0.002,-0.004,-0.007,-0.001,-0.006,-0.003,-0.003,-0.015,-0.004,-0.006
689,0.007,-0.006,-0.007,-0.005,-0.005,-0.006,-0.001,-0.004,-0.008,-0.005,-0.003,-0.001,0.007,-0.004,-0.004,-0.006,-0.002,-0.006,-0.003,-0.007,-0.003,-0.002,-0.007,-0.002,-0.005,-0.002,-0.002,-0.013,-0.004,-0.007
690,0.005,-0.006,-0.006,-0.004,-0.003,-0.006,-0.003,-0.003,-0.007,-0.005,-0.003,-0.002,0.006,-0.003,-0.003,-0.007,0.001,-0.007,0,-0.009,-0.004,-0.003,-0.005,-0.003,-0.004,-0.004,-0.002,-0.016,-0.006,-0.006
691,0.005,-0.003,-0.006,-0.001,0.001,-0.006,-0.004,-0.001,-0.005,-0.005,-0.003,-0.002,0.009,-0.003,0,-0.005,0.004,-0.004,0.001,-0.011,-0.002,-0.003,-0.004,-0.002,-0.002,-0.004,-0.002,-0.017,-0.005,-0.004
692,0.008,0.001,-0.004,0,0.001,-0.003,-0.003,-0.001,-0.002,-0.003,-0.001,0.001,0.014,-0.005,0.001,-0.003,0.004,-0.001,-0.001,-0.011,0.001,0,0.001,-0.001,-0.001,-0.001,0.002,-0.011,-0.005,-0.003
693,0.008,0.003,-0.001,0,-0.002,0.002,0.001,-0.001,0,-0.003,0.001,0.004,0.018,-0.005,-0.001,0,0,0.002,-0.004,-0.01,0.004,0.003,0.003,-0.001,-0.004,0.001,0.005,-0.007,-0.004,-0.004
694,0.009,0.002,0,-0.002,-0.005,0.001,0.003,-0.004,0,-0.006,0,0.003,0.014,-0.005,-0.005,0,-0.004,0.002,-0.005,-0.01,0.003,0.003,0.002,-0.001,-0.007,0.001,0.004,-0.004,-0.006,-0.008
695,0.01,-0.001,-0.002,-0.005,-0.008,-0.002,0.002,-0.006,-0.004,-0.007,-0.002,0,0.009,-0.005,-0.007,-0.001,-0.008,-0.002,-0.005,-0.01,0.002,0.001,-0.002,-0.002,-0.008,-0.002,0,-0.003,-0.006,-0.01
696,0.011,-0.005,-0.005,-0.006,-0.007,-0.005,0,-0.006,-0.008,-0.007,-0.004,-0.001,0.007,-0.004,-0.006,-0.003,-0.009,-0.005,-0.005,-0.009,-0.001,-0.002,-0.006,-0.003,-0.005,-0.004,-0.004,0.004,-0.007,-0.008
697,0.008,-0.006,-0.007,-0.005,-0.004,-0.006,0.001,-0.005,-0.009,-0.005,-0.005,-0.003,0.009,-0.003,-0.005,-0.007,-0.008,-0.006,-0.005,-0.005,-0.003,-0.005,-0.008,-0.003,-0.003,-0.004,-0.005,0.008,-0.006,-0.006
698,0.004,-0.005,-0.008,-0.004,-0.005,-0.008,0.003,-0.004,-0.007,-0.005,-0.007,-0.004,0.003,-0.003,-0.004,-0.009,-0.008,-0.005,-0.004,-0.001,-0.004,-0.006,-0.007,-0.002,-0.002,-0.005,-0.006,0.009,-0.006,-0.005
699,-0.001,-0.003,-0.007,-0.005,-0.007,-0.008,0.001,-0.003,-0.007,-0.006,-0.007,-0.004,-0.005,-0.004,-0.006,-0.007,-0.007,-0.006,-0.004,0,-0.004,-0.003,-0.005,-0.001,-0.004,-0.005,-0.005,0.004,-0.006,-0.006
700,0,-0.005,-0.007,-0.006,-0.011,-0.009,-0.002,-0.004,-0.008,-0.009,-0.006,-0.004,-0.008,-0.006,-0.008,-0.007,-0.008,-0.007,-0.006,-0.004,-0.004,-0.004,-0.005,-0.003,-0.006,-0.007,-0.004,-0.004,-0.007,-0.008
701,0.006,-0.005,-0.005,-0.006,-0.01,-0.007,-0.002,-0.005,-0.007,-0.008,-0.005,-0.004,-0.003,-0.006,-0.007,-0.008,-0.005,-0.005,-0.005,-0.005,-0.002,-0.003,-0.006,-0.003,-0.007,-0.008,-0.002,-0.004,-0.008,-0.006
702,0.011,-0.002,-0.004,-0.003,-0.006,-0.005,0.002,-0.003,-0.005,-0.004,-0.003,-0.002,-0.001,-0.003,-0.004,-0.006,-0.001,-0.003,-0.003,-0.002,-0.001,0,-0.005,-0.002,-0.005,-0.005,0,-0.001,-0.007,-0.005
703,0.007,-0.002,-0.004,-0.001,-0.006,-0.005,0.001,-0.002,-0.004,-0.003,-0.003,-0.002,-0.004,-0.002,-0.001,-0.005,0.001,-0.003,-0.001,-0.001,-0.002,-0.001,-0.005,-0.002,-0.003,-0.004,-0.001,0.002,-0.006,-0.006
704,0.001,-0.007,-0.007,0,-0.007,-0.007,-0.004,-0.002,-0.007,-0.004,-0.005,-0.008,-0.004,-0.002,0.002,-0.008,-0.001,-0.005,-0.003,-0.004,-0.005,-0.006,-0.006,-0.003,-0.003,-0.008,-0.002,-0.002,-0.005,-0.006
705,-0.004,-0.008,-0.009,-0.002,-0.007,-0.009,-0.006,-0.004,-0.009,-0.006,-0.008,-0.013,-0.001,-0.002,0.001,-0.011,-0.004,-0.007,-0.004,-0.007,-0.006,-0.008,-0.007,-0.002,-0.004,-0.01,-0.005,-0.007,-0.005,-0.006
706,-0.007,-0.009,-0.011,-0.006,-0.007,-0.01,-0.006,-0.007,-0.012,-0.009,-0.011,-0.012,0.001,-0.007,-0.005,-0.013,-0.01,-0.009,-0.008,-0.011,-0.007,-0.01,-0.009,-0.005,-0.007,-0.012,-0.008,-0.004,-0.008,-0.01
707,-0.005,-0.01,-0.011,-0.009,-0.01,-0.011,-0.005,-0.009,-0.011,-0.012,-0.011,-0.008,0.001,-0.012,-0.011,-0.012,-0.014,-0.009,-0.01,-0.016,-0.008,-0.01,-0.009,-0.008,-0.011,-0.01,-0.009,0.004,-0.011,-0.014
708,0,-0.01,-0.01,-0.011,-0.012,-0.012,-0.004,-0.011,-0.011,-0.013,-0.01,-0.006,-0.001,-0.013,-0.015,-0.011,-0.017,-0.009,-0.01,-0.017,-0.007,-0.01,-0.01,-0.011,-0.013,-0.009,-0.008,0.006,-0.013,-0.016
709,0.004,-0.006,-0.01,-0.01,-0.012,-0.011,-0.003,-0.007,-0.011,-0.011,-0.009,-0.006,-0.002,-0.011,-0.012,-0.009,-0.014,-0.008,-0.009,-0.014,-0.005,-0.007,-0.01,-0.008,-0.012,-0.007,-0.006,0,-0.012,-0.012
710,0.005,-0.004,-0.01,-0.008,-0.012,-0.009,-0.003,-0.005,-0.01,-0.01,-0.006,-0.004,-0.004,-0.007,-0.009,-0.007,-0.012,-0.006,-0.007,-0.01,-0.003,-0.005,-0.008,-0.004,-0.008,-0.005,-0.002,-0.009,-0.01,-0.008
711,0.008,-0.003,-0.007,-0.005,-0.008,-0.004,0,-0.002,-0.005,-0.006,-0.003,0,0.002,-0.005,-0.003,-0.002,-0.005,-0.004,-0.004,-0.009,0.001,-0.002,-0.003,-0.001,-0.004,-0.002,0.001,-0.004,-0.006,-0.005
712,0.012,-0.001,-0.004,-0.002,-0.003,-0.001,0.004,-0.002,-0.002,-0.004,-0.001,0.004,0.009,-0.002,-0.002,0.001,0,-0.002,-0.002,-0.011,0.003,0,0,-0.001,-0.003,0.001,0.003,-0.002,-0.004,-0.004
713,0.015,0.002,-0.002,-0.001,0.002,-0.001,0.007,-0.001,-0.002,-0.002,-0.001,0.004,0.015,0,-0.001,0.001,0,0,-0.001,-0.012,0.003,0.002,0,0,0,0.002,0.002,-0.002,-0.002,-0.005
714,0.013,0,-0.004,-0.003,0.001,-0.004,0.005,-0.005,-0.006,-0.004,-0.004,0.002,0.011,-0.003,-0.004,-0.004,-0.004,-0.002,-0.004,-0.015,-0.001,0,-0.004,-0.001,-0.003,-0.002,-0.001,-0.005,-0.005,-0.007
715,0.008,-0.006,-0.007,-0.008,-0.004,-0.009,-0.003,-0.01,-0.009,-0.008,-0.008,-0.003,0.009,-0.009,-0.008,-0.01,-0.012,-0.007,-0.009,-0.019,-0.006,-0.004,-0.009,-0.005,-0.009,-0.009,-0.006,-0.004,-0.009,-0.011
716,0.004,-0.01,-0.013,-0.012,-0.009,-0.013,-0.008,-0.015,-0.012,-0.014,-0.011,-0.007,0.004,-0.013,-0.012,-0.013,-0.015,-0.013,-0.013,-0.02,-0.013,-0.009,-0.012,-0.012,-0.014,-0.013,-0.011,-0.004,-0.014,-0.015
717,0.005,-0.011,-0.015,-0.013,-0.011,-0.015,-0.007,-0.014,-0.013,-0.015,-0.011,-0.01,-0.003,-0.013,-0.011,-0.013,-0.014,-0.013,-0.014,-0.018,-0.015,-0.01,-0.013,-0.012,-0.015,-0.012,-0.011,-0.005,-0.015,-0.015
718,0.005,-0.011,-0.014,-0.012,-0.012,-0.015,-0.006,-0.012,-0.014,-0.014,-0.012,-0.01,-0.007,-0.014,-0.011,-0.012,-0.011,-0.012,-0.012,-0.017,-0.012,-0.009,-0.013,-0.012,-0.015,-0.011,-0.01,-0.013,-0.015,-0.016
719,0,-0.011,-0.012,-0.011,-0.012,-0.014,-0.007,-0.011,-0.013,-0.013,-0.012,-0.009,-0.006,-0.013,-0.01,-0.012,-0.01,-0.012,-0.011,-0.017,-0.01,-0.009,-0.013,-0.011,-0.014,-0.012,-0.007,-0.02,-0.013,-0.015
720,-0.005,-0.01,-0.011,-0.011,-0.012,-0.014,-0.006,-0.011,-0.013,-0.013,-0.012,-0.009,-0.002,-0.013,-0.012,-0.012,-0.013,-0.01,-0.01,-0.016,-0.01,-0.009,-0.013,-0.011,-0.012,-0.012,-0.008,-0.026,-0.012,-0.016
721,-0.001,-0.009,-0.009,-0.009,-0.01,-0.011,-0.002,-0.009,-0.01,-0.013,-0.01,-0.006,0,-0.013,-0.013,-0.011,-0.015,-0.009,-0.008,-0.012,-0.009,-0.007,-0.011,-0.009,-0.01,-0.011,-0.007,-0.022,-0.01,-0.014
722,0.007,-0.007,-0.008,-0.005,-0.007,-0.008,0.002,-0.006,-0.007,-0.011,-0.008,-0.004,0.004,-0.01,-0.011,-0.009,-0.014,-0.007,-0.005,-0.006,-0.006,-0.007,-0.008,-0.006,-0.005,-0.009,-0.006,-0.013,-0.009,-0.009
723,0.009,-0.007,-0.01,-0.002,-0.004,-0.008,0.002,-0.002,-0.007,-0.008,-0.007,-0.003,0.007,-0.006,-0.007,-0.007,-0.01,-0.008,-0.005,0.001,-0.005,-0.006,-0.006,-0.003,-0.002,-0.007,-0.006,-0.005,-0.007,-0.006
724,0.006,-0.009,-0.011,-0.004,-0.007,-0.01,-0.003,-0.003,-0.012,-0.009,-0.009,-0.006,0.008,-0.006,-0.006,-0.008,-0.009,-0.009,-0.006,-0.001,-0.006,-0.009,-0.007,-0.005,-0.005,-0.008,-0.008,-0.003,-0.01,-0.007
725,0.003,-0.008,-0.01,-0.006,-0.01,-0.01,-0.005,-0.004,-0.012,-0.01,-0.007,-0.005,0.014,-0.007,-0.006,-0.01,-0.011,-0.01,-0.006,-0.006,-0.006,-0.009,-0.009,-0.008,-0.009,-0.009,-0.009,0.003,-0.01,-0.01
726,0,-0.005,-0.006,-0.006,-0.008,-0.007,-0.004,-0.005,-0.009,-0.009,-0.005,-0.003,0.011,-0.005,-0.006,-0.009,-0.012,-0.008,-0.007,-0.009,-0.003,-0.007,-0.008,-0.007,-0.008,-0.008,-0.005,0.002,-0.007,-0.008
727,0.001,-0.002,-0.004,-0.002,0,-0.003,-0.001,-0.004,-0.004,-0.004,-0.002,-0.001,0.006,-0.002,-0.004,-0.005,-0.008,-0.004,-0.003,-0.005,0,-0.002,-0.005,-0.004,-0.003,-0.003,0,-0.005,-0.005,-0.005
728,0.001,-0.001,-0.006,-0.002,0.001,-0.003,0.002,-0.003,-0.005,-0.005,-0.002,0,0.009,-0.005,-0.005,-0.004,-0.007,-0.001,-0.004,-0.003,0,-0.002,-0.004,-0.003,-0.003,0,0,-0.01,-0.006,-0.004
729,0.002,-0.005,-0.013,-0.005,-0.005,-0.009,0,-0.004,-0.009,-0.01,-0.007,-0.003,0.016,-0.009,-0.008,-0.008,-0.012,-0.005,-0.007,-0.004,-0.005,-0.006,-0.007,-0.006,-0.006,-0.007,-0.004,-0.013,-0.009,-0.009
730,-0.001,-0.007,-0.016,-0.008,-0.01,-0.012,-0.003,-0.008,-0.013,-0.015,-0.011,-0.005,0.018,-0.012,-0.012,-0.012,-0.017,-0.009,-0.01,-0.01,-0.009,-0.011,-0.01,-0.008,-0.011,-0.013,-0.006,-0.008,-0.011,-0.012
731,0.002,-0.009,-0.014,-0.009,-0.01,-0.012,-0.005,-0.01,-0.014,-0.014,-0.011,-0.006,0.008,-0.012,-0.012,-0.013,-0.013,-0.01,-0.011,-0.015,-0.01,-0.01,-0.012,-0.01,-0.012,-0.014,-0.008,-0.004,-0.012,-0.014
732,0.001,-0.007,-0.009,-0.01,-0.011,-0.011,-0.003,-0.01,-0.013,-0.014,-0.009,-0.005,0.003,-0.012,-0.012,-0.012,-0.011,-0.01,-0.011,-0.016,-0.009,-0.007,-0.012,-0.009,-0.011,-0.013,-0.007,-0.002,-0.012,-0.012
733,0.001,-0.007,-0.009,-0.008,-0.012,-0.012,-0.001,-0.008,-0.012,-0.013,-0.009,-0.006,0.003,-0.011,-0.011,-0.011,-0.011,-0.009,-0.01,-0.014,-0.009,-0.009,-0.013,-0.009,-0.008,-0.012,-0.008,0.001,-0.012,-0.01
734,-0.004,-0.007,-0.012,-0.008,-0.01,-0.011,0,-0.007,-0.011,-0.012,-0.009,-0.006,0.008,-0.009,-0.008,-0.009,-0.012,-0.009,-0.008,-0.014,-0.009,-0.011,-0.01,-0.006,-0.006,-0.01,-0.009,-0.004,-0.01,-0.01
735,-0.002,-0.01,-0.015,-0.009,-0.009,-0.011,-0.005,-0.009,-0.013,-0.013,-0.011,-0.009,0.002,-0.01,-0.009,-0.011,-0.012,-0.012,-0.007,-0.016,-0.01,-0.013,-0.01,-0.008,-0.009,-0.01,-0.011,-0.008,-0.01,-0.013
736,-0.001,-0.012,-0.015,-0.011,-0.01,-0.014,-0.009,-0.011,-0.013,-0.014,-0.014,-0.01,-0.007,-0.012,-0.01,-0.014,-0.013,-0.015,-0.009,-0.016,-0.011,-0.012,-0.011,-0.009,-0.013,-0.014,-0.01,-0.019,-0.012,-0.015
737,-0.005,-0.012,-0.014,-0.009,-0.01,-0.013,-0.011,-0.01,-0.013,-0.012,-0.013,-0.01,-0.013,-0.011,-0.008,-0.014,-0.011,-0.012,-0.009,-0.013,-0.01,-0.01,-0.014,-0.008,-0.012,-0.014,-0.009,-0.028,-0.013,-0.012
738,-0.009,-0.009,-0.01,-0.007,-0.008,-0.008,-0.006,-0.007,-0.009,-0.009,-0.01,-0.009,-0.009,-0.006,-0.006,-0.01,-0.006,-0.009,-0.009,-0.008,-0.008,-0.008,-0.01,-0.004,-0.01,-0.01,-0.006,-0.028,-0.01,-0.01
739,-0.01,-0.007,-0.008,-0.007,-0.009,-0.007,-0.004,-0.006,-0.008,-0.011,-0.009,-0.009,-0.007,-0.007,-0.006,-0.007,-0.005,-0.008,-0.008,-0.007,-0.008,-0.007,-0.006,-0.005,-0.011,-0.008,-0.007,-0.017,-0.009,-0.01
740,-0.003,-0.009,-0.009,-0.008,-0.009,-0.008,-0.006,-0.007,-0.009,-0.015,-0.008,-0.007,-0.001,-0.012,-0.007,-0.009,-0.006,-0.008,-0.01,-0.009,-0.007,-0.007,-0.006,-0.006,-0.013,-0.008,-0.006,-0.003,-0.011,-0.012
741,0.001,-0.011,-0.012,-0.01,-0.012,-0.011,-0.011,-0.011,-0.014,-0.017,-0.007,-0.009,-0.001,-0.016,-0.008,-0.011,-0.005,-0.01,-0.013,-0.018,-0.008,-0.009,-0.01,-0.009,-0.015,-0.01,-0.007,0.006,-0.016,-0.014
742,0.007,-0.009,-0.013,-0.011,-0.01,-0.01,-0.011,-0.009,-0.013,-0.014,-0.007,-0.006,0.005,-0.015,-0.007,-0.01,-0.003,-0.009,-0.011,-0.02,-0.006,-0.01,-0.011,-0.009,-0.013,-0.008,-0.006,0.005,-0.015,-0.013
743,0.004,-0.008,-0.013,-0.011,-0.009,-0.01,-0.011,-0.01,-0.012,-0.013,-0.01,-0.007,0.004,-0.012,-0.007,-0.009,-0.003,-0.009,-0.009,-0.02,-0.007,-0.01,-0.011,-0.012,-0.01,-0.01,-0.006,-0.001,-0.013,-0.013
744,0.006,-0.005,-0.011,-0.007,-0.005,-0.007,-0.007,-0.008,-0.007,-0.01,-0.006,-0.003,0.004,-0.009,-0.005,-0.009,-0.002,-0.006,-0.007,-0.016,-0.006,-0.005,-0.008,-0.008,-0.006,-0.007,-0.003,-0.003,-0.01,-0.011
745,0.001,-0.006,-0.01,-0.006,-0.009,-0.008,-0.008,-0.009,-0.007,-0.011,-0.004,-0.006,-0.005,-0.011,-0.009,-0.01,-0.003,-0.008,-0.009,-0.018,-0.007,-0.005,-0.008,-0.007,-0.009,-0.007,-0.004,-0.004,-0.01,-0.013
746,0.005,-0.003,-0.007,-0.007,-0.007,-0.008,-0.008,-0.009,-0.007,-0.01,-0.003,-0.006,-0.012,-0.011,-0.007,-0.008,-0.006,-0.008,-0.008,-0.014,-0.007,-0.005,-0.007,-0.005,-0.008,-0.006,-0.002,-0.011,-0.008,-0.011
747,0.005,-0.004,-0.008,-0.009,-0.007,-0.009,-0.007,-0.009,-0.009,-0.01,-0.006,-0.006,-0.011,-0.01,-0.007,-0.009,-0.009,-0.01,-0.008,-0.009,-0.009,-0.007,-0.009,-0.005,-0.008,-0.009,-0.003,-0.007,-0.011,-0.009
748,0.006,-0.001,-0.005,-0.005,-0.002,-0.005,0,-0.006,-0.004,-0.007,-0.001,-0.002,-0.001,-0.007,-0.001,-0.005,-0.005,-0.004,-0.004,-0.003,-0.004,-0.003,-0.005,-0.004,-0.003,-0.005,-0.001,0.002,-0.008,-0.003
749,0.002,0,-0.002,0,0.001,-0.002,0.002,0,-0.002,0,0.001,0,0.008,-0.002,0.001,-0.001,-0.001,-0.001,-0.001,0.001,0,0,-0.002,0,0,-0.001,0,0.005,-0.002,0
750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,-0.005,-0.003,-0.004,-0.005,-0.005,-0.005,-0.001,-0.005,-0.003,-0.006,-0.006,-0.003,-0.007,-0.006,-0.007,-0.004,-0.004,-0.003,-0.006,-0.009,-0.004,-0.004,-0.004,-0.005,-0.006,-0.004,-0.002,-0.007,-0.008,-0.005
752,-0.01,-0.006,-0.006,-0.01,-0.009,-0.008,0.001,-0.011,-0.008,-0.013,-0.008,-0.004,-0.018,-0.011,-0.01,-0.007,-0.005,-0.004,-0.011,-0.019,-0.006,-0.006,-0.007,-0.009,-0.013,-0.007,-0.004,-0.009,-0.013,-0.012
753,-0.003,-0.004,-0.008,-0.012,-0.011,-0.008,0,-0.013,-0.01,-0.014,-0.008,-0.002,-0.02,-0.013,-0.01,-0.007,-0.007,-0.006,-0.012,-0.021,-0.006,-0.007,-0.009,-0.011,-0.015,-0.006,-0.004,-0.01,-0.013,-0.016
754,0.003,-0.004,-0.009,-0.014,-0.013,-0.008,-0.004,-0.015,-0.01,-0.015,-0.008,-0.003,-0.009,-0.014,-0.012,-0.009,-0.011,-0.009,-0.012,-0.021,-0.005,-0.007,-0.01,-0.013,-0.016,-0.006,-0.007,-0.005,-0.013,-0.017
755,0.004,-0.007,-0.011,-0.016,-0.015,-0.009,-0.004,-0.019,-0.012,-0.016,-0.009,-0.005,0.006,-0.018,-0.016,-0.012,-0.016,-0.012,-0.013,-0.021,-0.007,-0.01,-0.013,-0.014,-0.017,-0.008,-0.01,0,-0.018,-0.019
756,-0.006,-0.01,-0.01,-0.015,-0.014,-0.011,-0.001,-0.018,-0.012,-0.017,-0.01,-0.007,0.01,-0.017,-0.019,-0.013,-0.015,-0.011,-0.015,-0.02,-0.01,-0.009,-0.013,-0.012,-0.016,-0.011,-0.009,-0.004,-0.019,-0.02
757,-0.006,-0.008,-0.008,-0.009,-0.009,-0.008,0.003,-0.01,-0.009,-0.014,-0.008,-0.005,-0.001,-0.011,-0.012,-0.009,-0.009,-0.007,-0.011,-0.012,-0.008,-0.006,-0.009,-0.009,-0.009,-0.008,-0.006,-0.004,-0.013,-0.016
758,-0.008,-0.008,-0.009,-0.009,-0.011,-0.009,0,-0.008,-0.01,-0.014,-0.006,-0.007,-0.005,-0.01,-0.01,-0.008,-0.007,-0.007,-0.009,-0.01,-0.007,-0.007,-0.009,-0.01,-0.008,-0.008,-0.007,-0.004,-0.011,-0.014
759,-0.009,-0.009,-0.011,-0.012,-0.013,-0.01,-0.003,-0.011,-0.013,-0.017,-0.008,-0.008,-0.004,-0.012,-0.012,-0.01,-0.01,-0.008,-0.011,-0.01,-0.008,-0.009,-0.009,-0.01,-0.011,-0.008,-0.009,0,-0.013,-0.016
760,-0.011,-0.007,-0.009,-0.01,-0.013,-0.01,-0.002,-0.012,-0.012,-0.014,-0.008,-0.006,0.002,-0.01,-0.013,-0.009,-0.011,-0.007,-0.011,-0.013,-0.006,-0.008,-0.008,-0.008,-0.011,-0.009,-0.007,-0.002,-0.011,-0.015
761,-0.003,-0.002,-0.004,-0.005,-0.009,-0.006,0.002,-0.008,-0.007,-0.007,-0.004,0,0.008,-0.003,-0.007,-0.005,-0.01,-0.003,-0.005,-0.011,-0.003,-0.003,-0.004,-0.002,-0.006,-0.004,-0.002,0.002,-0.005,-0.008
762,-0.001,-0.001,-0.004,-0.004,-0.007,-0.004,0.004,-0.005,-0.006,-0.005,-0.003,0,0.006,-0.002,-0.006,-0.004,-0.011,-0.003,-0.003,-0.014,-0.003,-0.001,-0.004,-0.001,-0.005,-0.002,-0.002,-0.003,-0.006,-0.006
763,-0.001,0,-0.005,-0.004,-0.005,-0.004,0.004,-0.004,-0.005,-0.008,-0.005,-0.001,-0.005,-0.003,-0.007,-0.004,-0.01,-0.003,-0.002,-0.012,-0.003,-0.001,-0.003,-0.003,-0.006,-0.002,-0.001,-0.003,-0.006,-0.007
764,-0.002,-0.002,-0.007,-0.003,-0.003,-0.005,0,-0.003,-0.006,-0.006,-0.005,-0.003,-0.01,-0.005,-0.006,-0.007,-0.009,-0.006,-0.003,-0.011,-0.003,-0.002,-0.005,-0.004,-0.007,-0.004,-0.001,-0.011,-0.005,-0.009
765,0.003,-0.001,-0.006,-0.003,-0.003,-0.005,-0.004,-0.002,-0.006,-0.004,-0.004,-0.004,-0.005,-0.005,-0.005,-0.007,-0.007,-0.005,-0.003,-0.008,-0.002,-0.003,-0.004,-0.002,-0.005,-0.005,-0.001,-0.014,-0.003,-0.008
766,0.005,-0.003,-0.006,-0.006,-0.006,-0.006,-0.005,-0.004,-0.007,-0.007,-0.003,-0.005,0.001,-0.009,-0.009,-0.007,-0.007,-0.005,-0.007,-0.01,-0.003,-0.004,-0.005,-0.006,-0.009,-0.005,-0.002,-0.01,-0.008,-0.01
767,0.001,-0.005,-0.01,-0.011,-0.011,-0.008,-0.006,-0.008,-0.009,-0.016,-0.005,-0.007,0.004,-0.015,-0.015,-0.009,-0.01,-0.007,-0.011,-0.012,-0.003,-0.006,-0.007,-0.011,-0.013,-0.007,-0.005,-0.005,-0.015,-0.014
768,-0.003,-0.01,-0.013,-0.014,-0.012,-0.01,-0.009,-0.015,-0.011,-0.019,-0.007,-0.009,0.004,-0.018,-0.017,-0.013,-0.013,-0.01,-0.015,-0.015,-0.008,-0.011,-0.012,-0.015,-0.016,-0.011,-0.009,-0.012,-0.019,-0.017
