428,-0.004,0.005,0.003,0.005,0.004,-0.003,0.011,0.002,0.003,0.029,0.003,0.005,-0.001,0.0,0.009,0.01,0.007,0.006,0.008,0.006,0.007,0.003,0.014,0.005,0.0,0.015,0.007,0.005,0.009,0.005,0.005,-0.026,0.005,0.006,0.003,0.013,0.003,-0.001,0.003,0.012,0.001,0.001,0.007,0.001,0.014,0.009,0.012,0.003,0.017
429,-0.002,0.004,0.001,0.005,0.004,-0.001,0.009,0.005,0.002,0.029,0.003,0.005,-0.002,0.0,0.008,0.009,0.007,0.005,0.008,0.006,0.007,0.002,0.013,0.005,0.001,0.013,0.006,0.003,0.008,0.005,0.003,-0.024,0.002,0.004,0.004,0.011,0.004,0.0,0.0,0.011,-0.002,0.0,0.008,0.0,0.015,0.009,0.011,0.001,0.013
430,-0.002,0.003,0.0,0.005,0.004,-0.003,0.006,0.004,0.0,0.029,0.002,0.005,-0.003,0.0,0.008,0.008,0.006,0.005,0.007,0.005,0.006,0.002,0.012,0.004,0.001,0.011,0.006,0.003,0.008,0.005,0.002,-0.025,0.001,0.003,0.003,0.01,0.003,-0.001,-0.001,0.008,-0.005,-0.001,0.008,0.0,0.013,0.008,0.011,-0.002,0.01
431,-0.002,0.004,-0.001,0.005,0.004,-0.006,0.004,-0.001,0.001,0.029,0.003,0.005,-0.003,0.0,0.009,0.009,0.009,0.007,0.008,0.004,0.007,0.006,0.015,0.005,-0.003,0.01,0.008,0.005,0.011,0.005,0.002,-0.027,0.002,0.006,0.004,0.013,0.002,-0.002,0.001,0.008,-0.004,0.001,0.009,0.001,0.01,0.011,0.015,0.001,0.013
432,-0.005,0.005,0.0,0.005,0.003,-0.007,0.005,-0.002,0.002,0.027,0.003,0.005,-0.002,0.0,0.009,0.01,0.009,0.008,0.01,0.005,0.009,0.008,0.017,0.006,-0.005,0.008,0.008,0.007,0.012,0.007,0.003,-0.03,0.001,0.006,0.005,0.015,0.001,-0.003,0.002,0.004,-0.002,0.004,0.01,0.003,0.009,0.012,0.015,0.0,0.012
433,-0.008,0.006,0.003,0.005,0.003,-0.005,0.007,-0.002,0.003,0.025,0.002,0.006,-0.001,0.0,0.009,0.011,0.005,0.006,0.01,0.006,0.009,0.006,0.013,0.006,-0.003,0.007,0.007,0.005,0.009,0.008,0.005,-0.029,0.0,0.006,0.005,0.013,0.002,-0.002,0.001,0.005,-0.002,0.005,0.011,0.002,0.009,0.01,0.012,-0.002,0.013
434,-0.008,0.005,0.005,0.004,0.003,-0.001,0.01,0.0,0.004,0.027,0.002,0.005,0.0,0.0,0.008,0.009,0.002,0.002,0.007,0.004,0.007,0.005,0.01,0.005,-0.001,0.01,0.007,0.001,0.005,0.006,0.005,-0.028,0.002,0.006,0.002,0.011,0.001,0.001,0.002,0.006,0.001,0.004,0.01,0.0,0.01,0.007,0.01,-0.001,0.015
435,-0.006,0.005,0.005,0.003,0.004,0.0,0.009,0.001,0.002,0.029,0.002,0.004,0.0,0.0,0.007,0.007,0.0,-0.001,0.005,0.002,0.005,0.002,0.008,0.005,0.001,0.013,0.007,-0.001,0.003,0.005,0.008,-0.023,0.004,0.003,0.0,0.009,0.001,0.002,0.001,0.009,0.0,0.001,0.007,-0.002,0.011,0.004,0.01,-0.001,0.017
436,-0.003,0.002,-0.002,0.003,0.003,-0.001,0.004,0.002,0.001,0.029,0.001,0.003,-0.002,-0.001,0.006,0.006,0.002,0.0,0.004,0.0,0.004,0.002,0.008,0.003,0.0,0.012,0.006,-0.001,0.003,0.003,0.01,-0.021,0.004,0.001,0.0,0.008,0.0,0.001,0.001,0.009,-0.003,-0.001,0.005,-0.003,0.01,0.004,0.011,-0.001,0.015
437,-0.004,0.001,-0.005,0.003,0.002,-0.003,0.002,0.002,0.0,0.029,0.0,0.002,-0.003,-0.001,0.006,0.006,0.003,0.002,0.006,0.0,0.003,0.002,0.011,0.002,-0.001,0.012,0.006,0.0,0.004,0.002,0.01,-0.023,0.002,0.003,0.0,0.008,-0.001,0.0,0.0,0.008,-0.005,-0.002,0.005,-0.003,0.01,0.004,0.01,-0.002,0.012
438,-0.004,0.002,-0.004,0.004,0.004,-0.001,0.003,0.004,0.002,0.03,0.002,0.004,-0.002,0.0,0.007,0.009,0.004,0.004,0.008,0.003,0.005,0.002,0.012,0.003,0.003,0.013,0.007,0.001,0.006,0.004,0.01,-0.022,0.001,0.005,0.002,0.009,0.001,0.0,0.001,0.009,-0.004,-0.001,0.007,0.0,0.012,0.006,0.01,-0.002,0.014
439,-0.004,0.005,0.002,0.006,0.006,0.001,0.008,0.005,0.004,0.032,0.004,0.008,0.001,0.003,0.009,0.011,0.006,0.007,0.012,0.007,0.009,0.005,0.014,0.006,0.005,0.015,0.008,0.003,0.009,0.008,0.01,-0.02,0.003,0.007,0.006,0.011,0.005,0.002,0.003,0.01,-0.001,0.003,0.011,0.003,0.013,0.009,0.012,0.002,0.015
440,-0.005,0.008,0.004,0.007,0.006,-0.001,0.009,0.003,0.005,0.031,0.004,0.007,0.002,0.004,0.01,0.012,0.007,0.008,0.013,0.009,0.01,0.004,0.014,0.007,0.002,0.014,0.008,0.006,0.011,0.009,0.009,-0.019,0.004,0.008,0.008,0.013,0.006,0.002,0.004,0.008,0.0,0.005,0.013,0.004,0.011,0.01,0.015,0.002,0.016
441,-0.009,0.008,0.0,0.005,0.005,-0.005,0.006,-0.001,0.004,0.026,0.002,0.005,-0.001,0.001,0.009,0.01,0.005,0.005,0.009,0.006,0.007,0.001,0.011,0.005,-0.005,0.009,0.005,0.004,0.009,0.007,0.004,-0.023,0.001,0.004,0.006,0.009,0.004,-0.002,0.001,0.005,-0.004,0.003,0.011,0.001,0.008,0.009,0.012,-0.001,0.013
442,-0.01,0.005,-0.002,0.002,0.003,-0.008,0.004,-0.003,0.001,0.025,-0.002,0.002,-0.004,-0.003,0.006,0.006,0.002,0.001,0.006,0.003,0.003,-0.003,0.008,0.002,-0.007,0.008,0.002,-0.001,0.005,0.003,0.001,-0.027,-0.001,0.001,0.001,0.006,0.0,-0.002,-0.001,0.005,-0.006,-0.001,0.006,-0.004,0.008,0.004,0.009,-0.005,0.011
443,-0.006,0.003,-0.001,0.003,0.003,-0.006,0.004,-0.001,-0.001,0.026,-0.001,0.004,-0.003,-0.003,0.006,0.005,0.002,0.001,0.006,0.003,0.004,-0.004,0.009,0.003,-0.002,0.01,0.002,-0.002,0.004,0.003,0.003,-0.024,0.0,0.0,0.0,0.007,0.001,0.0,-0.001,0.008,-0.005,-0.002,0.006,-0.004,0.011,0.004,0.009,-0.005,0.012
444,-0.001,0.004,0.002,0.006,0.004,-0.003,0.008,0.002,0.001,0.031,0.002,0.007,0.001,0.0,0.008,0.008,0.007,0.005,0.01,0.007,0.008,0.002,0.014,0.006,0.003,0.015,0.006,0.003,0.008,0.006,0.006,-0.021,0.003,0.005,0.004,0.011,0.004,0.002,0.002,0.013,-0.001,0.002,0.01,0.001,0.013,0.009,0.013,-0.001,0.014
445,-0.001,0.007,0.003,0.007,0.005,-0.002,0.009,0.003,0.003,0.03,0.004,0.009,0.002,0.002,0.009,0.012,0.01,0.009,0.012,0.009,0.01,0.004,0.016,0.008,0.003,0.015,0.007,0.008,0.011,0.009,0.007,-0.022,0.005,0.006,0.007,0.012,0.006,0.001,0.002,0.01,-0.002,0.003,0.012,0.005,0.011,0.011,0.014,0.0,0.013
446,-0.004,0.008,0.001,0.005,0.005,-0.003,0.007,0.001,0.003,0.025,0.004,0.008,0.0,0.001,0.009,0.011,0.008,0.008,0.01,0.007,0.008,0.002,0.013,0.007,0.0,0.009,0.006,0.007,0.009,0.008,0.005,-0.026,0.001,0.003,0.006,0.009,0.004,-0.002,-0.001,0.005,-0.008,0.001,0.01,0.003,0.007,0.01,0.012,-0.001,0.009
447,-0.011,0.004,-0.004,0.002,0.002,-0.006,0.002,-0.001,-0.003,0.02,-0.001,0.004,-0.004,-0.002,0.006,0.007,0.003,0.002,0.006,0.002,0.004,-0.004,0.009,0.002,-0.004,0.005,0.003,0.001,0.003,0.003,0.001,-0.027,-0.002,0.0,0.001,0.005,-0.001,-0.004,-0.005,0.001,-0.012,-0.004,0.004,-0.003,0.005,0.005,0.008,-0.005,0.006
448,-0.013,0.002,-0.004,0.002,0.001,-0.006,0.001,-0.002,-0.005,0.017,-0.002,0.002,-0.006,-0.003,0.004,0.003,0.0,-0.002,0.004,-0.001,0.002,-0.005,0.008,0.0,-0.003,0.002,0.001,-0.003,0.0,0.001,0.001,-0.022,-0.001,-0.002,-0.002,0.005,-0.004,-0.004,-0.005,0.001,-0.009,-0.005,0.002,-0.006,0.006,0.002,0.006,-0.006,0.006
449,-0.009,0.002,-0.001,0.002,0.0,-0.003,0.005,0.001,-0.004,0.023,-0.001,0.003,-0.004,-0.003,0.004,0.005,0.001,0.0,0.006,0.0,0.004,-0.001,0.01,0.001,-0.001,0.007,0.003,-0.001,0.002,0.002,0.001,-0.017,0.001,0.001,0.0,0.009,-0.002,0.0,-0.001,0.004,-0.003,-0.003,0.005,-0.004,0.009,0.004,0.01,-0.004,0.01
450,-0.003,0.003,0.0,0.002,0.001,-0.002,0.008,0.003,-0.003,0.029,0.001,0.004,-0.003,-0.002,0.005,0.006,0.004,0.003,0.007,0.002,0.006,0.004,0.011,0.005,0.002,0.013,0.006,0.001,0.004,0.004,0.0,-0.018,0.002,0.003,0.002,0.011,0.0,0.002,0.003,0.007,0.0,-0.001,0.008,-0.001,0.012,0.007,0.011,-0.001,0.012
451,-0.001,0.003,-0.001,0.003,0.002,-0.003,0.007,0.004,-0.003,0.03,0.003,0.006,-0.001,-0.001,0.007,0.007,0.003,0.004,0.007,0.004,0.007,0.004,0.012,0.007,0.002,0.015,0.007,0.003,0.006,0.005,0.003,-0.018,0.002,0.005,0.003,0.012,0.002,0.004,0.004,0.011,0.0,0.0,0.009,0.0,0.014,0.009,0.012,0.001,0.015
452,-0.004,0.003,-0.001,0.005,0.004,-0.005,0.006,0.002,0.0,0.027,0.004,0.007,0.001,0.002,0.009,0.009,0.003,0.004,0.008,0.005,0.008,0.001,0.012,0.008,0.001,0.013,0.006,0.004,0.006,0.006,0.005,-0.018,0.002,0.004,0.004,0.01,0.003,0.002,0.0,0.01,-0.003,0.003,0.01,0.002,0.014,0.01,0.011,-0.001,0.013
453,-0.008,0.003,0.0,0.006,0.004,-0.007,0.004,0.0,0.003,0.023,0.004,0.007,0.001,0.003,0.008,0.01,0.004,0.004,0.009,0.005,0.007,-0.002,0.011,0.006,-0.001,0.008,0.004,0.005,0.007,0.006,0.009,-0.018,0.0,0.001,0.004,0.009,0.003,0.0,-0.003,0.005,-0.006,0.003,0.01,0.003,0.01,0.01,0.009,-0.004,0.01
454,-0.006,0.003,-0.002,0.006,0.003,-0.005,0.002,0.001,0.003,0.023,0.003,0.006,0.0,0.002,0.007,0.01,0.005,0.004,0.01,0.005,0.007,-0.002,0.012,0.005,-0.002,0.005,0.004,0.006,0.007,0.006,0.009,-0.02,-0.001,0.001,0.004,0.009,0.003,0.0,-0.005,0.001,-0.008,0.003,0.01,0.003,0.008,0.008,0.009,-0.004,0.007
455,-0.004,-0.001,-0.006,0.001,0.0,-0.006,-0.002,0.001,-0.003,0.022,-0.001,0.002,-0.004,-0.001,0.004,0.006,0.003,0.001,0.005,0.001,0.003,-0.001,0.01,0.002,-0.003,0.006,0.004,0.003,0.005,0.003,0.004,-0.022,-0.002,0.001,0.0,0.008,0.0,-0.003,-0.005,0.004,-0.008,-0.001,0.007,-0.001,0.006,0.005,0.007,-0.002,0.008
456,-0.003,-0.001,-0.006,0.001,0.0,-0.006,-0.001,0.0,-0.003,0.022,0.0,0.002,-0.005,-0.002,0.004,0.004,0.002,0.0,0.004,0.0,0.003,-0.001,0.01,0.002,-0.002,0.006,0.004,0.001,0.004,0.002,0.001,-0.024,-0.003,0.003,-0.001,0.008,-0.002,-0.005,-0.005,0.004,-0.006,0.0,0.006,-0.003,0.003,0.003,0.007,-0.001,0.009
457,-0.007,0.002,-0.004,0.003,0.0,-0.01,0.003,-0.003,0.001,0.02,0.001,0.004,-0.004,-0.001,0.005,0.005,0.002,0.001,0.004,0.002,0.004,0.001,0.009,0.003,-0.004,0.005,0.005,0.001,0.004,0.002,-0.003,-0.025,-0.004,0.003,-0.001,0.008,-0.001,-0.008,-0.005,0.002,-0.005,0.003,0.005,-0.002,0.002,0.006,0.007,-0.003,0.007
458,-0.014,0.004,-0.003,0.003,0.0,-0.014,0.002,-0.009,0.002,0.017,-0.001,0.003,-0.004,-0.001,0.004,0.006,0.003,0.003,0.005,0.003,0.005,-0.001,0.009,0.002,-0.008,0.0,0.002,0.002,0.007,0.004,-0.005,-0.025,-0.008,0.0,0.001,0.007,-0.002,-0.01,-0.006,-0.004,-0.009,0.002,0.005,0.0,-0.002,0.008,0.007,-0.006,0.005
459,-0.017,0.004,-0.005,0.005,0.001,-0.015,0.001,-0.011,0.001,0.017,-0.002,0.003,-0.005,-0.002,0.005,0.008,0.005,0.005,0.007,0.002,0.005,-0.001,0.009,0.002,-0.011,-0.002,0.002,0.004,0.009,0.005,-0.003,-0.024,-0.007,0.0,0.003,0.009,-0.002,-0.009,-0.007,-0.006,-0.01,0.0,0.005,0.001,-0.001,0.01,0.009,-0.006,0.003
460,-0.016,0.003,-0.007,0.003,0.0,-0.015,-0.001,-0.012,-0.002,0.017,-0.004,0.0,-0.006,-0.003,0.003,0.007,0.004,0.005,0.007,0.0,0.004,-0.005,0.009,0.0,-0.011,-0.002,-0.001,0.004,0.008,0.005,-0.003,-0.025,-0.008,-0.004,0.002,0.007,-0.002,-0.007,-0.01,-0.005,-0.012,-0.003,0.007,0.0,0.001,0.007,0.007,-0.007,0.002
461,-0.011,0.002,-0.006,0.001,0.0,-0.009,0.0,-0.007,-0.003,0.021,-0.003,0.0,-0.005,-0.004,0.003,0.005,0.001,0.002,0.005,0.0,0.003,-0.008,0.007,-0.001,-0.007,0.002,-0.003,0.0,0.006,0.004,0.0,-0.023,-0.008,-0.005,0.001,0.003,-0.003,-0.004,-0.012,-0.001,-0.014,-0.004,0.007,-0.002,0.004,0.001,0.005,-0.009,0.001
462,-0.008,0.003,-0.005,0.001,0.0,-0.006,-0.001,-0.002,-0.003,0.022,-0.002,0.002,-0.003,-0.003,0.004,0.006,-0.002,0.001,0.005,0.002,0.004,-0.008,0.007,0.001,-0.002,0.006,-0.002,0.0,0.005,0.004,0.002,-0.021,-0.008,-0.005,0.001,0.001,-0.001,-0.001,-0.011,0.003,-0.013,-0.002,0.008,-0.001,0.008,0.001,0.003,-0.009,0.003
463,-0.007,0.004,-0.002,0.001,0.001,-0.004,0.001,0.0,-0.001,0.021,0.0,0.004,-0.002,-0.002,0.006,0.009,-0.001,0.002,0.007,0.004,0.007,-0.005,0.007,0.004,-0.001,0.01,0.001,0.001,0.006,0.006,0.002,-0.018,-0.004,-0.002,0.003,0.003,0.001,0.001,-0.006,0.007,-0.01,0.0,0.008,0.001,0.01,0.004,0.005,-0.006,0.01
464,-0.006,0.005,0.001,0.003,0.003,-0.006,0.004,0.0,0.002,0.023,0.001,0.005,-0.002,0.0,0.008,0.011,0.002,0.003,0.01,0.005,0.009,-0.003,0.008,0.006,-0.002,0.011,0.003,0.001,0.007,0.006,0.001,-0.017,0.001,-0.001,0.004,0.008,0.002,0.0,-0.001,0.007,-0.004,0.002,0.008,0.002,0.013,0.006,0.008,-0.004,0.012
465,-0.004,0.005,0.001,0.003,0.002,-0.004,0.004,0.004,0.003,0.025,0.001,0.003,-0.002,0.0,0.007,0.009,0.003,0.003,0.009,0.005,0.008,-0.001,0.01,0.005,-0.001,0.012,0.006,0.0,0.005,0.005,0.001,-0.015,0.004,0.001,0.003,0.01,0.002,0.003,0.002,0.006,-0.003,0.003,0.008,0.001,0.015,0.003,0.01,0.0,0.013
466,-0.006,0.003,0.001,0.004,0.002,-0.003,0.003,0.005,0.001,0.027,0.0,0.002,-0.003,0.0,0.007,0.006,0.001,0.002,0.006,0.003,0.005,0.001,0.01,0.003,0.002,0.011,0.006,-0.002,0.003,0.003,0.0,-0.012,0.006,0.004,-0.001,0.01,0.0,0.002,0.003,0.007,-0.002,0.001,0.006,-0.002,0.016,0.0,0.011,0.001,0.011
467,-0.006,0.003,-0.003,0.006,0.003,-0.001,0.003,0.008,0.0,0.027,0.001,0.004,-0.001,0.001,0.007,0.008,0.003,0.002,0.007,0.003,0.004,0.006,0.013,0.004,0.006,0.013,0.009,0.002,0.006,0.003,0.004,-0.011,0.008,0.008,-0.001,0.013,0.0,0.004,0.005,0.01,0.0,0.001,0.007,-0.001,0.014,0.001,0.013,0.003,0.013
468,-0.003,0.004,-0.004,0.006,0.003,0.0,0.005,0.007,-0.001,0.029,0.001,0.004,0.0,0.001,0.007,0.01,0.004,0.005,0.009,0.003,0.005,0.007,0.014,0.005,0.006,0.013,0.011,0.004,0.008,0.005,0.006,-0.012,0.008,0.01,0.002,0.012,0.002,0.002,0.004,0.013,0.0,0.001,0.009,0.001,0.016,0.005,0.014,0.003,0.016
469,-0.001,0.004,-0.005,0.004,0.002,-0.003,0.004,0.003,-0.001,0.024,0.0,0.003,0.0,0.0,0.006,0.008,0.002,0.005,0.008,0.002,0.006,0.002,0.012,0.005,0.003,0.011,0.006,0.004,0.009,0.005,0.004,-0.014,0.005,0.007,0.003,0.01,0.001,0.002,0.0,0.013,0.0,0.0,0.008,0.001,0.016,0.007,0.01,0.0,0.014
470,-0.004,0.001,-0.006,0.002,-0.001,-0.007,0.002,0.0,0.001,0.019,-0.001,0.002,-0.002,-0.002,0.005,0.006,0.0,0.003,0.006,0.002,0.006,0.001,0.01,0.004,-0.001,0.007,0.005,0.003,0.009,0.005,0.001,-0.017,0.0,0.005,0.003,0.008,0.001,-0.001,-0.002,0.009,-0.003,0.0,0.007,0.001,0.014,0.007,0.009,-0.001,0.013
471,-0.008,-0.001,-0.006,0.001,0.0,-0.01,0.001,-0.004,0.002,0.015,-0.001,0.002,-0.003,-0.001,0.005,0.006,-0.002,0.0,0.005,0.002,0.005,0.0,0.007,0.004,-0.004,0.003,0.002,0.001,0.005,0.004,0.0,-0.021,-0.003,0.003,0.001,0.007,0.001,-0.003,-0.003,0.005,-0.005,0.002,0.007,-0.001,0.008,0.006,0.007,-0.003,0.01
472,-0.009,-0.001,-0.005,0.004,0.002,-0.009,0.002,-0.005,0.002,0.018,0.001,0.004,-0.001,0.001,0.007,0.007,0.001,-0.001,0.006,0.004,0.006,0.003,0.008,0.004,-0.006,0.003,0.004,0.001,0.004,0.005,-0.001,-0.022,-0.002,0.004,0.001,0.01,0.003,-0.004,-0.002,0.002,-0.005,0.004,0.008,-0.001,0.002,0.007,0.008,-0.003,0.011
473,-0.013,0.001,-0.004,0.006,0.003,-0.009,0.002,-0.007,0.001,0.02,0.002,0.004,0.001,0.003,0.008,0.009,0.003,0.0,0.007,0.004,0.006,0.001,0.01,0.003,-0.009,0.001,0.004,0.001,0.004,0.006,0.0,-0.021,-0.003,0.002,0.002,0.01,0.003,-0.007,-0.005,0.001,-0.006,0.003,0.009,0.0,0.001,0.007,0.011,-0.005,0.01
474,-0.013,0.001,-0.004,0.005,0.002,-0.01,-0.001,-0.006,-0.001,0.02,0.001,0.003,-0.001,0.001,0.007,0.009,0.004,0.002,0.008,0.003,0.006,-0.002,0.011,0.002,-0.01,0.002,0.002,0.001,0.006,0.005,-0.001,-0.021,-0.003,0.0,0.001,0.008,0.002,-0.007,-0.008,0.003,-0.008,0.001,0.009,0.002,0.001,0.005,0.01,-0.006,0.01
475,-0.012,0.001,-0.004,0.003,0.001,-0.011,0.0,-0.006,-0.003,0.019,-0.001,0.002,-0.003,0.0,0.006,0.007,0.003,0.002,0.008,0.003,0.006,-0.005,0.009,0.002,-0.006,0.002,0.0,0.001,0.006,0.005,-0.001,-0.022,-0.004,-0.001,0.002,0.006,0.001,-0.006,-0.009,0.002,-0.01,-0.001,0.009,0.002,0.004,0.007,0.009,-0.006,0.007
476,-0.012,0.002,-0.004,0.002,0.002,-0.011,-0.001,-0.004,-0.004,0.015,-0.001,0.002,-0.003,-0.001,0.005,0.007,0.003,0.002,0.007,0.002,0.006,-0.008,0.01,0.003,-0.005,0.002,-0.003,0.002,0.006,0.005,-0.002,-0.022,-0.005,-0.003,0.003,0.004,0.002,-0.005,-0.011,0.002,-0.013,-0.003,0.009,0.003,0.006,0.008,0.007,-0.008,0.004
477,-0.015,0.004,-0.004,0.003,0.002,-0.013,-0.002,-0.006,-0.003,0.016,-0.001,0.001,-0.002,-0.002,0.005,0.007,0.003,0.003,0.006,0.002,0.005,-0.008,0.009,0.003,-0.007,0.001,-0.005,0.003,0.007,0.006,-0.003,-0.022,-0.008,-0.004,0.003,0.004,0.001,-0.006,-0.012,0.0,-0.013,-0.002,0.009,0.004,0.004,0.008,0.007,-0.009,0.002
478,-0.018,0.003,-0.006,0.002,0.001,-0.014,-0.003,-0.006,0.0,0.017,-0.001,0.0,-0.003,-0.003,0.005,0.008,0.003,0.003,0.007,0.001,0.005,-0.006,0.009,0.002,-0.01,0.001,-0.004,0.004,0.008,0.005,-0.003,-0.019,-0.01,-0.003,0.003,0.005,0.001,-0.007,-0.01,-0.001,-0.013,0.0,0.008,0.005,0.005,0.003,0.007,-0.008,0.003
479,-0.015,0.0,-0.006,0.001,-0.001,-0.01,-0.002,-0.004,0.001,0.02,-0.001,-0.001,-0.004,-0.003,0.005,0.008,0.003,0.003,0.006,0.002,0.006,-0.004,0.01,0.001,-0.008,0.002,0.001,0.003,0.007,0.006,0.0,-0.015,-0.008,-0.002,0.002,0.006,0.002,-0.003,-0.008,0.002,-0.009,0.003,0.008,0.003,0.01,0.002,0.007,-0.006,0.004
480,-0.01,-0.001,-0.004,0.002,0.0,-0.005,-0.002,-0.001,0.001,0.02,-0.001,0.001,-0.004,-0.002,0.006,0.006,0.002,0.002,0.005,0.003,0.007,-0.006,0.008,0.003,-0.003,0.005,0.0,0.002,0.004,0.005,0.004,-0.01,-0.007,-0.004,0.001,0.003,0.003,0.001,-0.009,0.002,-0.011,0.002,0.008,-0.001,0.012,0.003,0.005,-0.007,0.004
481,-0.008,0.003,-0.002,0.004,0.001,-0.005,-0.003,0.001,-0.001,0.014,-0.001,0.003,-0.002,0.001,0.006,0.009,0.001,0.003,0.007,0.005,0.01,-0.008,0.008,0.005,-0.001,0.0,-0.003,0.002,0.006,0.006,0.008,-0.008,-0.009,-0.007,0.004,0.001,0.005,-0.001,-0.013,-0.001,-0.016,0.0,0.01,0.0,0.007,0.006,0.003,-0.008,-0.001
482,-0.012,0.006,-0.003,0.006,0.002,-0.009,-0.003,-0.003,-0.003,0.01,-0.001,0.004,0.0,0.003,0.005,0.01,0.002,0.004,0.009,0.005,0.01,-0.008,0.008,0.005,-0.003,-0.006,-0.004,0.002,0.008,0.007,0.008,-0.013,-0.011,-0.008,0.005,0.001,0.004,-0.006,-0.016,-0.007,-0.019,-0.002,0.01,0.002,-0.002,0.007,0.004,-0.013,-0.008
483,-0.015,0.004,-0.005,0.005,0.002,-0.013,-0.001,-0.006,-0.002,0.009,-0.001,0.003,0.0,0.002,0.004,0.009,0.002,0.003,0.007,0.004,0.007,-0.005,0.009,0.003,-0.007,-0.006,-0.001,0.002,0.007,0.005,0.002,-0.021,-0.011,-0.006,0.004,0.005,0.001,-0.011,-0.015,-0.008,-0.019,-0.002,0.007,0.001,-0.006,0.006,0.007,-0.012,-0.007
484,-0.016,0.0,-0.008,0.003,0.0,-0.015,-0.004,-0.008,-0.003,0.012,-0.002,0.0,-0.002,-0.001,0.003,0.004,0.0,-0.002,0.002,0.0,0.002,-0.004,0.007,0.001,-0.01,-0.002,0.0,-0.001,0.003,0.001,0.0,-0.02,-0.009,-0.005,0.0,0.004,-0.002,-0.012,-0.013,-0.003,-0.015,-0.001,0.002,-0.004,-0.004,0.004,0.006,-0.011,-0.002
485,-0.016,-0.004,-0.013,0.0,-0.003,-0.014,-0.01,-0.008,-0.003,0.017,-0.004,-0.003,-0.005,-0.004,0.002,-0.002,-0.004,-0.007,-0.004,-0.004,-0.002,-0.008,0.002,-0.002,-0.01,0.004,-0.003,-0.006,-0.002,-0.003,-0.002,-0.014,-0.008,-0.006,-0.006,-0.001,-0.006,-0.011,-0.012,0.002,-0.013,-0.003,-0.002,-0.01,0.001,-0.001,-0.002,-0.011,0.001
486,-0.018,-0.004,-0.015,-0.001,-0.004,-0.015,-0.013,-0.008,-0.004,0.018,-0.005,-0.003,-0.007,-0.005,0.0,-0.003,-0.003,-0.005,-0.005,-0.005,-0.003,-0.011,0.003,-0.003,-0.01,0.005,-0.005,-0.005,-0.002,-0.004,-0.003,-0.01,-0.008,-0.008,-0.008,-0.001,-0.008,-0.01,-0.011,0.002,-0.012,-0.005,-0.003,-0.01,0.003,-0.003,-0.004,-0.012,0.001
487,-0.018,-0.003,-0.013,-0.001,-0.004,-0.016,-0.011,-0.01,-0.005,0.016,-0.006,-0.002,-0.007,-0.005,0.0,0.0,0.0,-0.001,-0.003,-0.004,-0.002,-0.011,0.006,-0.003,-0.012,0.004,-0.005,-0.003,0.0,-0.003,-0.006,-0.01,-0.01,-0.009,-0.007,-0.001,-0.007,-0.011,-0.012,0.0,-0.014,-0.006,0.0,-0.006,0.002,-0.002,-0.001,-0.013,-0.002
488,-0.018,-0.005,-0.015,-0.003,-0.005,-0.017,-0.01,-0.015,-0.007,0.012,-0.006,-0.003,-0.008,-0.007,-0.001,0.001,-0.001,-0.001,0.0,-0.004,-0.001,-0.012,0.006,-0.003,-0.015,-0.001,-0.006,-0.003,0.0,-0.002,-0.011,-0.013,-0.014,-0.01,-0.004,-0.001,-0.007,-0.013,-0.015,-0.007,-0.018,-0.008,0.001,-0.005,-0.002,0.0,-0.001,-0.013,-0.006
489,-0.02,-0.007,-0.02,-0.006,-0.008,-0.02,-0.014,-0.019,-0.01,0.006,-0.009,-0.005,-0.011,-0.01,-0.004,-0.001,-0.005,-0.006,-0.002,-0.005,-0.002,-0.014,0.001,-0.005,-0.02,-0.008,-0.009,-0.006,-0.004,-0.004,-0.015,-0.016,-0.019,-0.013,-0.006,-0.004,-0.008,-0.017,-0.018,-0.012,-0.02,-0.01,0.0,-0.008,-0.007,-0.002,-0.006,-0.015,-0.008
490,-0.022,-0.007,-0.021,-0.007,-0.008,-0.021,-0.015,-0.018,-0.012,0.003,-0.009,-0.006,-0.011,-0.012,-0.005,-0.002,-0.007,-0.008,-0.002,-0.006,-0.003,-0.013,0.0,-0.006,-0.019,-0.01,-0.009,-0.008,-0.005,-0.005,-0.014,-0.02,-0.018,-0.014,-0.007,-0.005,-0.008,-0.018,-0.017,-0.013,-0.02,-0.01,-0.002,-0.01,-0.006,-0.003,-0.007,-0.015,-0.008
491,-0.021,-0.003,-0.015,-0.006,-0.005,-0.02,-0.012,-0.015,-0.011,0.004,-0.007,-0.003,-0.01,-0.011,-0.003,-0.001,-0.005,-0.007,-0.001,-0.004,-0.003,-0.013,0.001,-0.004,-0.016,-0.008,-0.007,-0.007,-0.004,-0.004,-0.011,-0.021,-0.015,-0.012,-0.006,-0.002,-0.006,-0.016,-0.016,-0.009,-0.018,-0.009,-0.001,-0.01,-0.005,-0.001,-0.003,-0.013,-0.004
492,-0.017,-0.003,-0.011,-0.006,-0.005,-0.018,-0.009,-0.011,-0.01,0.009,-0.005,-0.002,-0.008,-0.01,-0.002,0.0,-0.005,-0.005,0.001,-0.003,-0.001,-0.014,0.003,-0.002,-0.012,-0.003,-0.006,-0.006,-0.003,-0.002,-0.007,-0.019,-0.012,-0.011,-0.004,0.0,-0.002,-0.012,-0.014,-0.006,-0.017,-0.008,0.001,-0.009,-0.001,0.001,-0.001,-0.013,-0.002
