323,0.002,0.001,0.005,0.009,0.004,0.002,0.001,0.0,0.002,0.0,0.003,0.0,0.002,0.003,0.0,0.002,0.002,0.0,0.002,0.001,0.0,0.002,0.001,0.029
324,0.001,0.0,0.004,0.007,0.002,0.002,0.001,-0.001,0.002,-0.001,0.002,0.0,0.001,0.002,0.0,0.001,0.001,0.0,0.001,0.0,0.0,0.001,0.0,0.029
325,0.0,0.0,0.004,0.007,0.002,0.001,0.0,-0.001,0.002,-0.001,0.002,0.0,0.001,0.002,0.001,0.001,0.002,0.0,0.001,0.0,-0.001,0.001,-0.001,0.029
326,0.0,-0.001,0.005,0.01,0.002,0.002,0.0,0.0,0.002,0.0,0.001,0.0,0.001,0.001,0.001,0.001,0.002,-0.001,0.002,0.001,0.0,0.001,-0.002,0.028
327,0.0,0.0,0.006,0.012,0.003,0.002,0.001,0.0,0.003,0.0,0.002,0.001,0.002,0.001,0.0,0.002,0.002,-0.001,0.002,0.001,0.0,0.001,-0.001,0.028
328,0.0,0.0,0.006,0.014,0.003,0.002,0.001,-0.001,0.003,-0.001,0.002,0.001,0.001,0.002,0.0,0.001,0.002,-0.001,0.001,0.001,-0.001,0.001,-0.001,0.03
329,0.0,0.0,0.005,0.013,0.002,0.001,0.0,-0.002,0.002,-0.002,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,-0.001,0.0,0.0,-0.002,0.0,-0.002,0.03
330,-0.001,-0.001,0.004,0.011,0.0,0.0,-0.001,-0.002,0.0,-0.003,-0.001,-0.001,-0.002,0.0,-0.002,-0.001,-0.001,-0.001,-0.001,-0.001,-0.003,-0.002,-0.002,0.028
331,-0.001,-0.002,0.004,0.009,0.0,-0.001,-0.001,-0.001,0.0,-0.003,0.0,-0.001,-0.001,0.0,-0.002,-0.001,-0.001,-0.002,-0.001,-0.001,-0.003,-0.002,-0.002,0.025
332,0.0,-0.002,0.004,0.009,0.001,0.0,0.0,0.0,0.001,-0.002,0.001,0.0,0.0,0.001,-0.001,0.0,0.0,-0.001,0.0,-0.001,-0.002,0.0,-0.001,0.026
333,0.001,-0.001,0.005,0.012,0.002,0.002,0.0,0.001,0.002,-0.001,0.002,0.001,0.002,0.002,0.001,0.001,0.002,0.0,0.001,0.0,-0.001,0.001,0.0,0.028
334,0.002,0.0,0.005,0.012,0.003,0.002,0.001,0.0,0.003,0.0,0.002,0.001,0.002,0.003,0.001,0.002,0.002,0.0,0.002,0.0,-0.001,0.001,0.0,0.028
335,0.0,-0.001,0.003,0.009,0.002,0.001,-0.001,-0.001,0.001,-0.001,0.001,0.0,0.0,0.001,0.0,0.0,0.001,-0.001,0.001,0.0,-0.002,0.0,-0.002,0.026
