761,0.005,0.005,0.005,0.007,0.005,0.0,0.003,0.002,0.015,0.001,0.004
762,0.004,0.003,0.003,0.006,0.004,-0.003,0.004,0.002,0.016,0.002,0.005
763,0.004,0.003,0.003,0.006,0.003,-0.001,0.003,0.002,0.017,0.004,0.005
764,0.007,0.008,0.008,0.01,0.008,0.002,0.006,0.004,0.016,0.006,0.008
765,0.009,0.011,0.011,0.01,0.01,0.004,0.005,0.006,0.007,0.007,0.009
766,0.004,0.006,0.004,0.005,0.005,0.001,0.002,0.004,-0.004,0.002,0.004
767,0.001,0.001,0.001,0.001,0.0,-0.001,-0.001,0.002,-0.007,0.0,0.001
768,0.005,0.003,0.004,0.005,0.004,0.003,0.003,0.004,-0.002,0.003,0.007
769,0.009,0.007,0.008,0.009,0.008,0.006,0.007,0.006,0.004,0.006,0.012
770,0.009,0.007,0.007,0.009,0.008,0.005,0.005,0.004,0.007,0.007,0.009
771,0.004,0.005,0.004,0.004,0.003,0.002,0.002,0.002,0.006,0.004,0.004
772,0.002,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.004,0.002,0.001
773,0.001,0.001,0.001,0.002,-0.001,-0.001,0.001,0.001,0.005,0.001,0.001
774,0.003,0.001,0.004,0.004,0.002,-0.001,0.001,0.001,0.009,0.002,0.005
775,0.005,0.003,0.004,0.004,0.004,0.0,0.003,0.002,0.012,0.001,0.006
776,0.002,0.001,0.001,0.001,0.002,0.001,0.002,-0.002,0.009,-0.003,0.001
777,0.001,0.002,0.001,0.001,0.001,0.001,0.003,-0.001,0.008,-0.003,0.0
778,0.005,0.007,0.003,0.004,0.003,0.004,0.006,0.004,0.011,0.001,0.005
779,0.007,0.008,0.005,0.004,0.003,0.003,0.005,0.005,0.015,0.001,0.006
780,0.002,0.003,0.0,0.001,0.0,-0.002,0.001,0.0,0.016,-0.001,0.003
781,0.005,0.005,0.006,0.005,0.007,0.004,0.005,0.004,0.015,0.003,0.008
782,0.012,0.013,0.013,0.011,0.014,0.012,0.014,0.012,0.014,0.01,0.014
783,0.019,0.017,0.018,0.017,0.019,0.015,0.019,0.017,0.014,0.015,0.019
784,0.013,0.009,0.009,0.011,0.011,0.006,0.011,0.008,0.011,0.009,0.011
785,0.006,0.004,0.003,0.005,0.005,0.003,0.003,0.002,0.014,0.002,0.007
786,-0.003,-0.001,-0.003,-0.002,-0.001,-0.003,-0.004,-0.004,0.011,-0.004,0.001
787,0.002,0.002,0.002,0.002,0.005,-0.001,0.002,0.002,0.009,0.002,0.004
788,0.012,0.007,0.007,0.008,0.009,0.004,0.008,0.009,0.005,0.009,0.007
789,0.019,0.015,0.014,0.014,0.013,0.008,0.012,0.012,0.011,0.011,0.011
790,0.015,0.015,0.014,0.013,0.011,0.008,0.01,0.009,0.019,0.01,0.009
791,0.011,0.011,0.011,0.009,0.01,0.007,0.009,0.006,0.024,0.007,0.009
792,0.006,0.004,0.005,0.004,0.004,0.004,0.005,0.004,0.021,0.002,0.006
793,0.005,0.004,0.002,0.004,0.002,0.002,0.003,0.002,0.015,-0.001,0.005
794,0.005,0.003,0.001,0.004,0.003,0.001,0.002,0.0,0.007,-0.001,0.003
795,0.013,0.01,0.009,0.011,0.008,0.007,0.008,0.007,0.009,0.005,0.008
796,0.015,0.013,0.014,0.013,0.009,0.01,0.009,0.01,0.017,0.008,0.011
797,0.006,0.009,0.007,0.009,0.004,0.006,0.005,0.005,0.024,0.003,0.006
798,0.0,0.001,-0.001,0.0,0.002,-0.001,0.0,-0.001,0.024,-0.004,0.0
799,-0.003,-0.003,-0.003,-0.004,0.0,-0.003,0.0,-0.002,0.02,-0.005,-0.001
800,-0.004,-0.004,-0.003,-0.006,-0.004,-0.005,-0.002,-0.003,0.015,-0.005,-0.002
801,-0.006,-0.005,-0.004,-0.007,-0.007,-0.007,-0.004,-0.008,0.013,-0.003,-0.005
802,-0.002,-0.002,-0.001,-0.004,-0.002,-0.004,-0.002,-0.006,0.022,0.001,-0.003
803,0.002,0.002,0.002,0.002,0.003,0.002,0.002,-0.001,0.033,0.002,0.002
804,0.004,0.003,0.004,0.007,0.004,0.002,0.002,0.002,0.037,0.001,0.005
805,0.002,0.002,0.001,0.004,0.001,-0.002,-0.002,-0.002,0.031,0.0,0.004
806,-0.002,-0.002,0.0,-0.001,-0.002,-0.007,-0.003,-0.005,0.02,-0.002,0.0
807,-0.002,-0.003,-0.001,-0.003,-0.002,-0.005,-0.001,-0.004,0.017,-0.003,-0.003
808,-0.003,-0.002,0.0,-0.003,-0.001,-0.003,-0.002,-0.001,0.02,-0.005,-0.003
809,-0.003,0.0,-0.005,-0.004,0.0,-0.002,-0.006,-0.001,0.024,-0.006,-0.005
810,-0.001,0.003,-0.003,0.001,0.001,-0.001,-0.005,0.0,0.027,-0.002,-0.002
811,0.007,0.009,0.005,0.007,0.007,0.004,0.004,0.006,0.03,0.005,0.004
812,0.011,0.011,0.012,0.009,0.013,0.007,0.012,0.011,0.028,0.009,0.008
813,0.01,0.011,0.012,0.008,0.015,0.008,0.013,0.01,0.023,0.01,0.008
814,0.005,0.007,0.009,0.008,0.008,0.006,0.008,0.003,0.013,0.005,0.006
815,-0.003,-0.001,0.002,0.002,-0.002,-0.003,0.001,-0.006,0.002,-0.003,0.0
816,-0.003,-0.004,0.001,0.002,-0.004,-0.004,-0.002,-0.006,-0.004,-0.006,-0.005
817,0.003,0.002,0.004,0.005,0.001,0.0,0.003,0.002,0.005,-0.001,0.0
818,0.004,0.003,0.002,0.003,0.001,0.001,0.003,0.006,0.013,-0.001,0.002
819,-0.003,-0.003,-0.004,-0.003,-0.006,-0.007,-0.003,-0.003,0.013,-0.006,-0.003
820,-0.003,-0.004,-0.003,0.0,-0.005,-0.008,-0.004,-0.006,0.014,-0.005,-0.005
821,0.005,0.007,0.008,0.01,0.008,0.001,0.006,0.003,0.025,0.005,0.006
822,0.017,0.018,0.02,0.018,0.023,0.014,0.017,0.016,0.047,0.016,0.019
823,0.023,0.024,0.024,0.021,0.027,0.022,0.021,0.022,0.061,0.021,0.023
824,0.018,0.019,0.019,0.017,0.022,0.014,0.016,0.017,0.04,0.016,0.017
825,0.006,0.007,0.007,0.005,0.006,0.001,0.005,0.004,-0.004,0.002,0.005
826,-0.002,-0.004,-0.003,-0.005,-0.006,-0.008,-0.005,-0.006,-0.03,-0.008,-0.005
827,-0.003,-0.004,-0.004,-0.004,-0.006,-0.006,-0.004,-0.006,-0.012,-0.007,-0.005
828,0.002,0.002,0.003,0.005,0.001,0.0,0.001,0.001,0.01,0.0,0.0
829,0.007,0.006,0.006,0.01,0.006,0.004,0.005,0.006,0.012,0.005,0.007
830,0.003,0.003,0.002,0.007,-0.002,-0.001,0.002,0.004,-0.008,0.003,0.003
831,-0.004,-0.004,-0.005,0.001,-0.011,-0.011,-0.002,-0.003,-0.022,-0.004,-0.004
832,-0.008,-0.009,-0.008,-0.004,-0.017,-0.012,-0.006,-0.005,-0.025,-0.01,-0.009
833,-0.005,-0.004,-0.003,-0.001,-0.008,-0.005,-0.002,0.0,-0.009,-0.006,-0.001
834,0.005,0.007,0.007,0.009,0.006,0.008,0.01,0.01,0.013,0.007,0.012
835,0.009,0.013,0.012,0.017,0.013,0.009,0.014,0.013,0.017,0.013,0.018
836,0.003,0.005,0.004,0.01,0.004,0.002,0.005,0.004,-0.002,0.005,0.007
837,-0.003,-0.004,-0.003,0.001,-0.006,-0.006,-0.006,-0.008,-0.021,-0.007,-0.006
838,-0.008,-0.01,-0.007,-0.004,-0.013,-0.01,-0.008,-0.012,-0.027,-0.012,-0.011
839,-0.014,-0.01,-0.011,-0.008,-0.016,-0.012,-0.01,-0.01,-0.031,-0.012,-0.011
840,-0.009,-0.005,-0.008,-0.005,-0.009,-0.005,-0.005,-0.004,-0.017,-0.005,-0.005
